Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
183,P17676,CEBPB_HUMAN,CCAAT/enhancer-binding protein beta (C/EBP beta) (Liver activator protein) (LAP) (Liver-enriched inhibitory protein) (LIP) (Nuclear factor NF-IL6) (Transcription factor 5) (TCF-5),1.0
184,Q99684,GFI1_HUMAN,Zinc finger protein Gfi-1 (Growth factor independent protein 1) (Zinc finger protein 163),1.0
185,A0A1W2PQ73,ERFL_HUMAN,ETS domain-containing transcription factor ERF-like (ETS repressor factor-like),1.0
186,Q9BUJ2,HNRL1_HUMAN,Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Adenovirus early region 1B-associated protein 5) (E1B-55 kDa-associated protein 5) (E1B-AP5),1.0
187,P49715,CEBPA_HUMAN,CCAAT/enhancer-binding protein alpha (C/EBP alpha),1.0
188,O15370,SOX12_HUMAN,Transcription factor SOX-12 (Protein SOX-22),1.0
189,Q01851,PO4F1_HUMAN,"POU domain, class 4, transcription factor 1 (Brain-specific homeobox/POU domain protein 3A) (Brain-3A) (Brn-3A) (Homeobox/POU domain protein RDC-1) (Oct-T1)",1.0
190,P09016,HXD4_HUMAN,Homeobox protein Hox-D4 (Homeobox protein HHO.C13) (Homeobox protein Hox-4B) (Homeobox protein Hox-5.1),1.0
191,Q96JN0,LCOR_HUMAN,Ligand-dependent corepressor (LCoR) (Mblk1-related protein 2),1.0
192,P40425,PBX2_HUMAN,Pre-B-cell leukemia transcription factor 2 (Homeobox protein PBX2) (Protein G17),1.0
193,Q96ST2,IWS1_HUMAN,Protein IWS1 homolog (IWS1-like protein),1.0
194,P50219,MNX1_HUMAN,Motor neuron and pancreas homeobox protein 1 (Homeobox protein HB9),1.0
195,P35269,T2FA_HUMAN,General transcription factor IIF subunit 1 (General transcription factor IIF 74 kDa subunit) (Transcription initiation factor IIF subunit alpha) (TFIIF-alpha) (Transcription initiation factor RAP74),1.0
196,Q32MZ4,LRRF1_HUMAN,Leucine-rich repeat flightless-interacting protein 1 (LRR FLII-interacting protein 1) (GC-binding factor 2) (TAR RNA-interacting protein),1.0
197,Q6NUN9,ZN746_HUMAN,Zinc finger protein 746 (Parkin-interacting substrate) (PARIS),1.0
198,Q9UJQ4,SALL4_HUMAN,Sal-like protein 4 (Zinc finger protein 797) (Zinc finger protein SALL4),1.0
199,O43474,KLF4_HUMAN,Krueppel-like factor 4 (Epithelial zinc finger protein EZF) (Gut-enriched krueppel-like factor),1.0
200,P35638,DDIT3_HUMAN,DNA damage-inducible transcript 3 protein (DDIT-3) (C/EBP zeta) (C/EBP-homologous protein) (CHOP) (C/EBP-homologous protein 10) (CHOP-10) (CCAAT/enhancer-binding protein homologous protein) (Growth arrest and DNA damage-inducible protein GADD153),1.0
201,O14770,MEIS2_HUMAN,Homeobox protein Meis2 (Meis1-related protein 1),1.0
202,Q02447,SP3_HUMAN,Transcription factor Sp3 (SPR-2),1.0
203,O75444,MAF_HUMAN,Transcription factor Maf (Proto-oncogene c-Maf) (V-maf musculoaponeurotic fibrosarcoma oncogene homolog),1.0
204,P55318,FOXA3_HUMAN,Hepatocyte nuclear factor 3-gamma (HNF-3-gamma) (HNF-3G) (Fork head-related protein FKH H3) (Forkhead box protein A3) (Transcription factor 3G) (TCF-3G),1.0
205,P78415,IRX3_HUMAN,Iroquois-class homeodomain protein IRX-3 (Homeodomain protein IRXB1) (Iroquois homeobox protein 3),1.0
206,Q9NZN8,CNOT2_HUMAN,CCR4-NOT transcription complex subunit 2 (CCR4-associated factor 2),1.0
207,O14979,HNRDL_HUMAN,Heterogeneous nuclear ribonucleoprotein D-like (hnRNP D-like) (hnRNP DL) (AU-rich element RNA-binding factor) (JKT41-binding protein) (Protein laAUF1),1.0
208,Q92786,PROX1_HUMAN,Prospero homeobox protein 1 (Homeobox prospero-like protein PROX1) (PROX-1),1.0
209,Q9H161,ALX4_HUMAN,Homeobox protein aristaless-like 4,1.0
210,O60248,SOX15_HUMAN,Protein SOX-15 (Protein SOX-12) (Protein SOX-20),1.0
211,Q9NQB0,TF7L2_HUMAN,Transcription factor 7-like 2 (HMG box transcription factor 4) (T-cell-specific transcription factor 4) (T-cell factor 4) (TCF-4) (hTCF-4),1.0
212,Q9H6I2,SOX17_HUMAN,Transcription factor SOX-17,1.0
213,Q96IF1,AJUBA_HUMAN,LIM domain-containing protein ajuba,1.0
214,A2RU54,HMX2_HUMAN,Homeobox protein HMX2 (Homeobox protein H6 family member 2),1.0
215,Q5VWG9,TAF3_HUMAN,Transcription initiation factor TFIID subunit 3 (140 kDa TATA box-binding protein-associated factor) (TBP-associated factor 3) (Transcription initiation factor TFIID 140 kDa subunit) (TAF(II)140) (TAF140) (TAFII-140) (TAFII140),1.0
216,Q5JT82,KLF17_HUMAN,Krueppel-like factor 17 (Zinc finger protein 393),1.0
217,P35716,SOX11_HUMAN,Transcription factor SOX-11,1.0
218,Q01101,INSM1_HUMAN,Insulinoma-associated protein 1 (Zinc finger protein IA-1),1.0
219,Q9C0C6,CIPC_HUMAN,CLOCK-interacting pacemaker (CLOCK-interacting circadian protein),1.0
220,Q5T230,UTF1_HUMAN,Undifferentiated embryonic cell transcription factor 1,1.0
221,P48431,SOX2_HUMAN,Transcription factor SOX-2,1.0
222,P15336,ATF2_HUMAN,Cyclic AMP-dependent transcription factor ATF-2 (cAMP-dependent transcription factor ATF-2) (EC 2.3.1.48) (Activating transcription factor 2) (Cyclic AMP-responsive element-binding protein 2) (CREB-2) (cAMP-responsive element-binding protein 2) (HB16) (Histone acetyltransferase ATF2) (cAMP response element-binding protein CRE-BP1),1.0
223,P78337,PITX1_HUMAN,Pituitary homeobox 1 (Hindlimb-expressed homeobox protein backfoot) (Homeobox protein PITX1) (Paired-like homeodomain transcription factor 1),1.0
224,Q5JVS0,HABP4_HUMAN,Intracellular hyaluronan-binding protein 4 (IHABP-4) (IHABP4) (Hyaluronan-binding protein 4) (Ki-1/57 intracellular antigen),1.0
225,Q9BT81,SOX7_HUMAN,Transcription factor SOX-7,1.0
226,Q06710,PAX8_HUMAN,Paired box protein Pax-8,1.0
227,Q96NZ1,FOXN4_HUMAN,Forkhead box protein N4,1.0
228,Q13207,TBX2_HUMAN,T-box transcription factor TBX2 (T-box protein 2),1.0
229,Q8N8E2,ZN513_HUMAN,Zinc finger protein 513,1.0
230,P78367,NKX32_HUMAN,Homeobox protein Nkx-3.2 (Bagpipe homeobox protein homolog 1) (Homeobox protein NK-3 homolog B),1.0
231,P01100,FOS_HUMAN,Proto-oncogene c-Fos (Cellular oncogene fos) (G0/G1 switch regulatory protein 7),1.0
232,P49716,CEBPD_HUMAN,CCAAT/enhancer-binding protein delta (C/EBP delta) (Nuclear factor NF-IL6-beta) (NF-IL6-beta),1.0
233,P26367,PAX6_HUMAN,Paired box protein Pax-6 (Aniridia type II protein) (Oculorhombin),1.0
234,Q92858,ATOH1_HUMAN,Protein atonal homolog 1 (Class A basic helix-loop-helix protein 14) (bHLHa14) (Helix-loop-helix protein hATH-1) (hATH1),1.0
235,O00470,MEIS1_HUMAN,Homeobox protein Meis1,1.0
236,Q5SQQ9,VAX1_HUMAN,Ventral anterior homeobox 1,1.0
237,P0CG40,SP9_HUMAN,Transcription factor Sp9,1.0
238,A6NHQ4,EPOP_HUMAN,Elongin BC and Polycomb repressive complex 2-associated protein (Proline-rich protein 28),1.0
239,Q86WP2,GPBP1_HUMAN,Vasculin (GC-rich promoter-binding protein 1) (Vascular wall-linked protein),1.0
240,P42568,AF9_HUMAN,Protein AF-9 (ALL1-fused gene from chromosome 9 protein) (Myeloid/lymphoid or mixed-lineage leukemia translocated to chromosome 3 protein) (YEATS domain-containing protein 3),1.0
241,Q9BXK1,KLF16_HUMAN,Krueppel-like factor 16 (Basic transcription element-binding protein 4) (BTE-binding protein 4) (Novel Sp1-like zinc finger transcription factor 2) (Transcription factor BTEB4) (Transcription factor NSLP2),1.0
242,Q14CW9,AT7L3_HUMAN,Ataxin-7-like protein 3 (SAGA-associated factor 11 homolog),1.0
243,P46937,YAP1_HUMAN,Transcriptional coactivator YAP1 (Yes-associated protein 1) (Protein yorkie homolog) (Yes-associated protein YAP65 homolog),1.0
244,Q9Y5R6,DMRT1_HUMAN,Doublesex- and mab-3-related transcription factor 1 (DM domain expressed in testis protein 1),1.0
245,P41225,SOX3_HUMAN,Transcription factor SOX-3,1.0
246,P19484,TFEB_HUMAN,Transcription factor EB (Class E basic helix-loop-helix protein 35) (bHLHe35),1.0
247,Q9BR39,JPH2_HUMAN,Junctophilin-2 (JP-2) (Junctophilin type 2) [Cleaved into: Junctophilin-2 N-terminal fragment (JP2NT)],1.0
248,Q9H334,FOXP1_HUMAN,Forkhead box protein P1 (Mac-1-regulated forkhead) (MFH),1.0
249,P31277,HXD11_HUMAN,Homeobox protein Hox-D11 (Homeobox protein Hox-4F),1.0
250,Q7Z739,YTHD3_HUMAN,YTH domain-containing family protein 3,1.0
251,Q9UD57,NKX12_HUMAN,NK1 transcription factor-related protein 2 (Homeobox protein SAX-1) (NKX-1.1),1.0
252,P27540,ARNT_HUMAN,"Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Class E basic helix-loop-helix protein 2) (bHLHe2) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)",1.0
253,Q96AE4,FUBP1_HUMAN,Far upstream element-binding protein 1 (FBP) (FUSE-binding protein 1) (DNA helicase V) (hDH V),1.0
254,O14924,RGS12_HUMAN,Regulator of G-protein signaling 12 (RGS12),1.0
255,Q9Y6H1,CHCH2_HUMAN,Coiled-coil-helix-coiled-coil-helix domain-containing protein 2 (Aging-associated gene 10 protein) (HCV NS2 trans-regulated protein) (NS2TP),1.0
256,O00358,FOXE1_HUMAN,Forkhead box protein E1 (Forkhead box protein E2) (Forkhead-related protein FKHL15) (HFKH4) (HNF-3/fork head-like protein 5) (HFKL5) (Thyroid transcription factor 2) (TTF-2),1.0
257,Q86U86,PB1_HUMAN,Protein polybromo-1 (hPB1) (BRG1-associated factor 180) (BAF180) (Polybromo-1D),1.0
258,Q9GZV5,WWTR1_HUMAN,WW domain-containing transcription regulator protein 1 (Transcriptional coactivator with PDZ-binding motif),1.0
259,Q14103,HNRPD_HUMAN,Heterogeneous nuclear ribonucleoprotein D0 (hnRNP D0) (AU-rich element RNA-binding protein 1),1.0
260,P35713,SOX18_HUMAN,Transcription factor SOX-18,1.0
261,O94993,SOX30_HUMAN,Transcription factor SOX-30,1.0
262,Q0VG99,MESP2_HUMAN,Mesoderm posterior protein 2 (Class C basic helix-loop-helix protein 6) (bHLHc6),1.0
263,Q9H2A3,NGN2_HUMAN,Neurogenin-2 (NGN-2) (Class A basic helix-loop-helix protein 8) (bHLHa8) (Protein atonal homolog 4),1.0
264,Q6ZN30,BNC2_HUMAN,Zinc finger protein basonuclin-2,1.0
265,Q9NRE2,TSH2_HUMAN,Teashirt homolog 2 (Ovarian cancer-related protein 10-2) (OVC10-2) (Zinc finger protein 218),1.0
266,Q9UQF2,JIP1_HUMAN,C-Jun-amino-terminal kinase-interacting protein 1 (JIP-1) (JNK-interacting protein 1) (Islet-brain 1) (IB-1) (JNK MAP kinase scaffold protein 1) (Mitogen-activated protein kinase 8-interacting protein 1),1.0
267,Q9HAZ2,PRD16_HUMAN,Histone-lysine N-methyltransferase PRDM16 (EC 2.1.1.-) (PR domain zinc finger protein 16) (PR domain-containing protein 16) (Transcription factor MEL1) (MDS1/EVI1-like gene 1),1.0
268,Q9UL68,MYT1L_HUMAN,Myelin transcription factor 1-like protein (MyT1-L) (MyT1L),1.0
269,Q9NR83,S2A4R_HUMAN,SLC2A4 regulator (GLUT4 enhancer factor) (GEF) (Huntington disease gene regulatory region-binding protein 1) (HDBP-1),1.0
270,Q13562,NDF1_HUMAN,Neurogenic differentiation factor 1 (NeuroD) (NeuroD1) (Class A basic helix-loop-helix protein 3) (bHLHa3),1.0
271,P48552,NRIP1_HUMAN,Nuclear receptor-interacting protein 1 (Nuclear factor RIP140) (Receptor-interacting protein 140),1.0
272,P21675,TAF1_HUMAN,Transcription initiation factor TFIID subunit 1 (EC 2.3.1.48) (EC 2.7.11.1) (Cell cycle gene 1 protein) (TBP-associated factor 250 kDa) (p250) (Transcription initiation factor TFIID 250 kDa subunit) (TAF(II)250) (TAFII-250) (TAFII250),1.0
273,P23759,PAX7_HUMAN,Paired box protein Pax-7 (HuP1),1.0
274,Q6ZSZ6,TSH1_HUMAN,Teashirt homolog 1 (Antigen NY-CO-33) (Serologically defined colon cancer antigen 33),1.0
275,Q8NFU7,TET1_HUMAN,Methylcytosine dioxygenase TET1 (EC 1.14.11.n2) (CXXC-type zinc finger protein 6) (Leukemia-associated protein with a CXXC domain) (Ten-eleven translocation 1 gene protein),1.0
276,Q14966,ZN638_HUMAN,Zinc finger protein 638 (Cutaneous T-cell lymphoma-associated antigen se33-1) (CTCL-associated antigen se33-1) (Nuclear protein 220) (Zinc finger matrin-like protein),1.0
277,Q99607,ELF4_HUMAN,ETS-related transcription factor Elf-4 (E74-like factor 4) (Myeloid Elf-1-like factor),1.0
278,P19419,ELK1_HUMAN,ETS domain-containing protein Elk-1,1.0
279,Q9Y2Y9,KLF13_HUMAN,Krueppel-like factor 13 (Basic transcription element-binding protein 3) (BTE-binding protein 3) (Novel Sp1-like zinc finger transcription factor 1) (RANTES factor of late activated T-lymphocytes 1) (RFLAT-1) (Transcription factor BTEB3) (Transcription factor NSLP1),1.0
280,Q12952,FOXL1_HUMAN,Forkhead box protein L1 (Forkhead-related protein FKHL11) (Forkhead-related transcription factor 7) (FREAC-7),1.0
281,P17544,ATF7_HUMAN,Cyclic AMP-dependent transcription factor ATF-7 (cAMP-dependent transcription factor ATF-7) (Activating transcription factor 7) (Transcription factor ATF-A),1.0
282,Q9UKN5,PRDM4_HUMAN,PR domain zinc finger protein 4 (EC 2.1.1.-) (PR domain-containing protein 4),1.0
283,Q9Y5W3,KLF2_HUMAN,Krueppel-like factor 2 (Lung krueppel-like factor),1.0
284,Q96S59,RANB9_HUMAN,Ran-binding protein 9 (RanBP9) (BPM-L) (BPM90) (Ran-binding protein M) (RanBPM) (RanBP7),1.0
285,Q96QS3,ARX_HUMAN,Homeobox protein ARX (Aristaless-related homeobox),1.0
286,Q9H2Z4,NKX24_HUMAN,Homeobox protein Nkx-2.4 (Homeobox protein NK-2 homolog D),1.0
287,Q9BZM3,GSX2_HUMAN,GS homeobox 2 (Genetic-screened homeobox 2) (Homeobox protein GSH-2),0.99
288,P19532,TFE3_HUMAN,Transcription factor E3 (Class E basic helix-loop-helix protein 33) (bHLHe33),0.99
289,P52926,HMGA2_HUMAN,High mobility group protein HMGI-C (High mobility group AT-hook protein 2),0.99
290,Q9BWX5,GATA5_HUMAN,Transcription factor GATA-5 (GATA-binding factor 5),0.99
291,Q13263,TIF1B_HUMAN,Transcription intermediary factor 1-beta (TIF1-beta) (E3 SUMO-protein ligase TRIM28) (EC 2.3.2.27) (KRAB-associated protein 1) (KAP-1) (KRAB-interacting protein 1) (KRIP-1) (Nuclear corepressor KAP-1) (RING finger protein 96) (RING-type E3 ubiquitin transferase TIF1-beta) (Tripartite motif-containing protein 28),0.99
292,O14776,TCRG1_HUMAN,Transcription elongation regulator 1 (TATA box-binding protein-associated factor 2S) (Transcription factor CA150),0.99
293,Q8IX12,CCAR1_HUMAN,Cell division cycle and apoptosis regulator protein 1 (Cell cycle and apoptosis regulatory protein 1) (CARP-1) (Death inducer with SAP domain),0.99
294,P56178,DLX5_HUMAN,Homeobox protein DLX-5,0.99
295,Q9UN79,SOX13_HUMAN,Transcription factor SOX-13 (Islet cell antigen 12) (SRY (Sex determining region Y)-box 13) (Type 1 diabetes autoantigen ICA12),0.99
296,P17509,HXB6_HUMAN,Homeobox protein Hox-B6 (Homeobox protein Hox-2.2) (Homeobox protein Hox-2B) (Homeobox protein Hu-2),0.99
297,Q96NX9,DACH2_HUMAN,Dachshund homolog 2 (Dach2),0.99
298,P31271,HXA13_HUMAN,Homeobox protein Hox-A13 (Homeobox protein Hox-1J),0.99
299,O43918,AIRE_HUMAN,Autoimmune regulator (Autoimmune polyendocrinopathy candidiasis ectodermal dystrophy protein) (APECED protein),0.99
300,P0C7V6,SP202_HUMAN,Putative transcription factor SPT20 homolog-like 2,0.99
301,Q9Y5Q3,MAFB_HUMAN,Transcription factor MafB (Maf-B) (V-maf musculoaponeurotic fibrosarcoma oncogene homolog B),0.99
302,Q9BRJ9,MESP1_HUMAN,Mesoderm posterior protein 1 (Class C basic helix-loop-helix protein 5) (bHLHc5),0.99
303,Q8N726,ARF_HUMAN,Tumor suppressor ARF (Alternative reading frame) (ARF) (Cyclin-dependent kinase inhibitor 2A) (p14ARF),0.99
304,Q3SY56,SP6_HUMAN,Transcription factor Sp6 (Krueppel-like factor 14),0.99
305,Q7RTU1,TCF23_HUMAN,Transcription factor 23 (TCF-23) (Class A basic helix-loop-helix protein 24) (bHLHa24),0.99
306,P57055,DSCR6_HUMAN,Protein ripply3 (Down syndrome critical region protein 6),0.99
307,Q96MH2,HEXI2_HUMAN,Protein HEXIM2 (Hexamethylene bis-acetamide-inducible protein 2),0.99
308,Q8NAP3,ZBT38_HUMAN,Zinc finger and BTB domain-containing protein 38,0.99
309,P19544,WT1_HUMAN,Wilms tumor protein (WT33),0.99
310,Q14814,MEF2D_HUMAN,Myocyte-specific enhancer factor 2D,0.99
311,P49335,PO3F4_HUMAN,"POU domain, class 3, transcription factor 4 (Brain-specific homeobox/POU domain protein 4) (Brain-4) (Brn-4) (Octamer-binding protein 9) (Oct-9) (Octamer-binding transcription factor 9) (OTF-9)",0.99
312,Q8TDR0,MIPT3_HUMAN,TRAF3-interacting protein 1 (Interleukin-13 receptor alpha 1-binding protein 1) (Intraflagellar transport protein 54 homolog) (Microtubule-interacting protein associated with TRAF3) (MIP-T3),0.99
313,Q8NBF1,GLIS1_HUMAN,Zinc finger protein GLIS1 (GLI-similar 1),0.99
314,Q9HCC6,HES4_HUMAN,Transcription factor HES-4 (hHES4) (Class B basic helix-loop-helix protein 42) (bHLHb42) (Hairy and enhancer of split 4) (bHLH factor Hes4),0.99
315,P35680,HNF1B_HUMAN,Hepatocyte nuclear factor 1-beta (HNF-1-beta) (HNF-1B) (Homeoprotein LFB3) (Transcription factor 2) (TCF-2) (Variant hepatic nuclear factor 1) (vHNF1),0.99
316,O95365,ZBT7A_HUMAN,Zinc finger and BTB domain-containing protein 7A (Factor binding IST protein 1) (FBI-1) (Factor that binds to inducer of short transcripts protein 1) (HIV-1 1st-binding protein 1) (Leukemia/lymphoma-related factor) (POZ and Krueppel erythroid myeloid ontogenic factor) (POK erythroid myeloid ontogenic factor) (Pokemon) (Pokemon 1) (TTF-I-interacting peptide 21) (TIP21) (Zinc finger protein 857A),0.99
317,Q8IXT2,DMRTD_HUMAN,Doublesex- and mab-3-related transcription factor C2,0.99
318,P78424,PO6F2_HUMAN,"POU domain, class 6, transcription factor 2 (Retina-derived POU domain factor 1) (RPF-1)",0.99
319,P20823,HNF1A_HUMAN,Hepatocyte nuclear factor 1-alpha (HNF-1-alpha) (HNF-1A) (Liver-specific transcription factor LF-B1) (LFB1) (Transcription factor 1) (TCF-1),0.99
320,Q14494,NF2L1_HUMAN,"Endoplasmic reticulum membrane sensor NFE2L1 (Locus control region-factor 1) (LCR-F1) (Nuclear factor erythroid 2-related factor 1) (NF-E2-related factor 1) (NFE2-related factor 1) (Nuclear factor, erythroid derived 2, like 1) (Protein NRF1, p120 form) (Transcription factor 11) (TCF-11) [Cleaved into: Transcription factor NRF1 (Protein NRF1, p110 form)]",0.99
321,A1A519,F170A_HUMAN,Protein FAM170A (Zinc finger domain-containing protein) (Zinc finger protein ZNFD),0.99
322,P17535,JUND_HUMAN,Transcription factor jun-D,0.99
323,P0DME0,SETLP_HUMAN,Protein SETSIP (SET pseudogene protein 18) (SET similar protein) (Similar to SET translocation protein),0.99
324,P15172,MYOD1_HUMAN,Myoblast determination protein 1 (Class C basic helix-loop-helix protein 1) (bHLHc1) (Myogenic factor 3) (Myf-3),0.99
325,O94983,CMTA2_HUMAN,Calmodulin-binding transcription activator 2,0.99
326,Q07666,KHDR1_HUMAN,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 (GAP-associated tyrosine phosphoprotein p62) (Src-associated in mitosis 68 kDa protein) (Sam68) (p21 Ras GTPase-activating protein-associated p62) (p68)",0.99
327,Q02446,SP4_HUMAN,Transcription factor Sp4 (SPR-1),0.99
328,Q9H2P0,ADNP_HUMAN,Activity-dependent neuroprotector homeobox protein (Activity-dependent neuroprotective protein),0.99
329,Q00839,HNRPU_HUMAN,Heterogeneous nuclear ribonucleoprotein U (hnRNP U) (GRIP120) (Nuclear p120 ribonucleoprotein) (Scaffold-attachment factor A) (SAF-A) (p120) (pp120),0.99
330,Q02962,PAX2_HUMAN,Paired box protein Pax-2,0.99
331,Q7RTS1,BHA15_HUMAN,"Class A basic helix-loop-helix protein 15 (bHLHa15) (Class B basic helix-loop-helix protein 8) (bHLHb8) (Muscle, intestine and stomach expression 1) (MIST-1)",0.99
332,Q96SQ7,ATOH8_HUMAN,Protein atonal homolog 8 (Class A basic helix-loop-helix protein 21) (bHLHa21) (Helix-loop-helix protein hATH-6) (hATH6),0.99
333,Q9Y252,RNF6_HUMAN,E3 ubiquitin-protein ligase RNF6 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RNF6),0.99
334,Q96AV8,E2F7_HUMAN,Transcription factor E2F7 (E2F-7),0.99
335,Q8N1L9,BATF2_HUMAN,Basic leucine zipper transcriptional factor ATF-like 2 (B-ATF-2) (Suppressor of AP-1 regulated by IFN) (SARI),0.99
336,P15976,GATA1_HUMAN,Erythroid transcription factor (Eryf1) (GATA-binding factor 1) (GATA-1) (GF-1) (NF-E1 DNA-binding protein),0.99
337,P18848,ATF4_HUMAN,Cyclic AMP-dependent transcription factor ATF-4 (cAMP-dependent transcription factor ATF-4) (Activating transcription factor 4) (Cyclic AMP-responsive element-binding protein 2) (CREB-2) (cAMP-responsive element-binding protein 2) (Tax-responsive enhancer element-binding protein 67) (TaxREB67),0.99
338,Q5D1E8,ZC12A_HUMAN,Endoribonuclease ZC3H12A (EC 3.1.-.-) (Monocyte chemotactic protein-induced protein 1) (MCP-induced protein 1) (MCPIP-1) (Regnase-1) (Reg1) (Zinc finger CCCH domain-containing protein 12A),0.99
339,Q8HWS3,RFX6_HUMAN,DNA-binding protein RFX6 (Regulatory factor X 6) (Regulatory factor X domain-containing protein 1),0.99
340,Q96EB6,SIR1_HUMAN,NAD-dependent protein deacetylase sirtuin-1 (hSIRT1) (EC 2.3.1.286) (NAD-dependent protein deacylase sirtuin-1) (EC 2.3.1.-) (Regulatory protein SIR2 homolog 1) (SIR2-like protein 1) (hSIR2) [Cleaved into: SirtT1 75 kDa fragment (75SirT1)],0.99
341,P51532,SMCA4_HUMAN,Transcription activator BRG1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA4) (BRG1-associated factor 190A) (BAF190A) (Mitotic growth and transcription activator) (Protein BRG-1) (Protein brahma homolog 1) (SNF2-beta) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4),0.99
342,Q99801,NKX31_HUMAN,Homeobox protein Nkx-3.1 (Homeobox protein NK-3 homolog A),0.99
343,Q9UIU6,SIX4_HUMAN,Homeobox protein SIX4 (Sine oculis homeobox homolog 4),0.99
344,P14653,HXB1_HUMAN,Homeobox protein Hox-B1 (Homeobox protein Hox-2I),0.99
345,P29374,ARI4A_HUMAN,AT-rich interactive domain-containing protein 4A (ARID domain-containing protein 4A) (Retinoblastoma-binding protein 1) (RBBP-1),0.99
346,P40424,PBX1_HUMAN,Pre-B-cell leukemia transcription factor 1 (Homeobox protein PBX1) (Homeobox protein PRL),0.99
347,P17483,HXB4_HUMAN,Homeobox protein Hox-B4 (Homeobox protein Hox-2.6) (Homeobox protein Hox-2F),0.99
348,O94900,TOX_HUMAN,Thymocyte selection-associated high mobility group box protein TOX (Thymus high mobility group box protein TOX),0.99
349,O60284,ST18_HUMAN,Suppression of tumorigenicity 18 protein (Zinc finger protein 387),0.99
350,Q7RTU7,SCX_HUMAN,Basic helix-loop-helix transcription factor scleraxis (Class A basic helix-loop-helix protein 41) (bHLHa41) (Class A basic helix-loop-helix protein 48) (bHLHa48),0.99
351,P49639,HXA1_HUMAN,Homeobox protein Hox-A1 (Homeobox protein Hox-1F),0.99
352,Q7Z7K2,ZN467_HUMAN,Zinc finger protein 467,0.99
353,Q5T0F9,C2D1B_HUMAN,Coiled-coil and C2 domain-containing protein 1B (Five prime repressor element under dual repression-binding protein 2) (FRE under dual repression-binding protein 2) (Freud-2),0.99
354,Q05215,EGR4_HUMAN,Early growth response protein 4 (EGR-4) (AT133),0.99
355,P35711,SOX5_HUMAN,Transcription factor SOX-5,0.99
356,P17861,XBP1_HUMAN,"X-box-binding protein 1 (XBP-1) (Tax-responsive element-binding protein 5) (TREB-5) [Cleaved into: X-box-binding protein 1, cytoplasmic form; X-box-binding protein 1, luminal form]",0.99
357,Q03468,ERCC6_HUMAN,DNA excision repair protein ERCC-6 (EC 3.6.4.-) (ATP-dependent helicase ERCC6) (Cockayne syndrome protein CSB),0.99
358,O43186,CRX_HUMAN,Cone-rod homeobox protein,0.99
359,Q9HC78,ZBT20_HUMAN,Zinc finger and BTB domain-containing protein 20 (Dendritic-derived BTB/POZ zinc finger protein) (Zinc finger protein 288),0.99
360,O43638,FOXS1_HUMAN,Forkhead box protein S1 (Forkhead-like 18 protein) (Forkhead-related transcription factor 10) (FREAC-10),0.99
361,Q6BEB4,SP5_HUMAN,Transcription factor Sp5,0.99
362,Q9NS37,ZHANG_HUMAN,CREB/ATF bZIP transcription factor (Host cell factor-binding transcription factor Zhangfei) (HCF-binding transcription factor Zhangfei),0.99
363,Q9BYE0,HES7_HUMAN,Transcription factor HES-7 (hHes7) (Class B basic helix-loop-helix protein 37) (bHLHb37) (Hairy and enhancer of split 7) (bHLH factor Hes7),0.99
364,Q9Y2D1,ATF5_HUMAN,Cyclic AMP-dependent transcription factor ATF-5 (cAMP-dependent transcription factor ATF-5) (Activating transcription factor 5) (Transcription factor ATFx),0.99
365,Q9NQ87,HEYL_HUMAN,Hairy/enhancer-of-split related with YRPW motif-like protein (hHeyL) (Class B basic helix-loop-helix protein 33) (bHLHb33) (Hairy-related transcription factor 3) (HRT-3) (hHRT3),0.99
366,A6NMT0,DBX1_HUMAN,Homeobox protein DBX1 (Developing brain homeobox protein 1),0.99
367,O95947,TBX6_HUMAN,T-box transcription factor TBX6 (T-box protein 6),0.99
368,Q9BTL4,IER2_HUMAN,Immediate early response gene 2 protein (Protein ETR101),0.99
369,Q8N5U6,RNF10_HUMAN,RING finger protein 10,0.99
370,Q14865,ARI5B_HUMAN,AT-rich interactive domain-containing protein 5B (ARID domain-containing protein 5B) (MRF1-like protein) (Modulator recognition factor 2) (MRF-2),0.99
371,Q96D98,EID2B_HUMAN,EP300-interacting inhibitor of differentiation 2B (EID-2B) (EID-2-like inhibitor of differentiation 3) (EID-3),0.99
372,Q5VYV0,FOXB2_HUMAN,Forkhead box protein B2,0.99
373,P50553,ASCL1_HUMAN,Achaete-scute homolog 1 (ASH-1) (hASH1) (Class A basic helix-loop-helix protein 46) (bHLHa46),0.99
374,Q92886,NGN1_HUMAN,Neurogenin-1 (NGN-1) (Class A basic helix-loop-helix protein 6) (bHLHa6) (Neurogenic basic-helix-loop-helix protein) (Neurogenic differentiation factor 3) (NeuroD3),0.99
