Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
167,Q13371,PHLP_HUMAN,Phosducin-like protein (PHLP),0.26
168,Q9HCN4,GPN1_HUMAN,GPN-loop GTPase 1 (EC 3.6.5.-) (MBD2-interacting protein) (MBDin) (RNAPII-associated protein 4) (XPA-binding protein 1),0.25
169,P10809,CH60_HUMAN,"60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60) (HuCHA60) (Mitochondrial matrix protein P1) (P60 lymphocyte protein)",0.25
170,O14530,TXND9_HUMAN,Thioredoxin domain-containing protein 9 (ATP-binding protein associated with cell differentiation) (Protein 1-4),0.25
171,Q12988,HSPB3_HUMAN,Heat shock protein beta-3 (HspB3) (Heat shock 17 kDa protein) (HSP 17) (Protein 3),0.25
172,Q8IWL3,HSC20_HUMAN,"Iron-sulfur cluster co-chaperone protein HscB (DnaJ homolog subfamily C member 20) [Cleaved into: Iron-sulfur cluster co-chaperone protein HscB, cytoplasmic (C-HSC20); Iron-sulfur cluster co-chaperone protein HscB, mitochondrial]",0.25
173,O95801,TTC4_HUMAN,Tetratricopeptide repeat protein 4 (TPR repeat protein 4),0.25
174,O43447,PPIH_HUMAN,Peptidyl-prolyl cis-trans isomerase H (PPIase H) (EC 5.2.1.8) (Rotamase H) (Small nuclear ribonucleoprotein particle-specific cyclophilin H) (CypH) (U-snRNP-associated cyclophilin SnuCyp-20) (USA-CYP),0.24
175,Q58FF6,H90B4_HUMAN,Putative heat shock protein HSP 90-beta 4,0.24
176,P61604,CH10_HUMAN,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10) (Early-pregnancy factor) (EPF)",0.24
177,Q9Y5L4,TIM13_HUMAN,Mitochondrial import inner membrane translocase subunit Tim13,0.24
178,O75695,XRP2_HUMAN,Protein XRP2,0.24
179,Q14318,FKBP8_HUMAN,Peptidyl-prolyl cis-trans isomerase FKBP8 (PPIase FKBP8) (EC 5.2.1.8) (38 kDa FK506-binding protein) (38 kDa FKBP) (FKBP-38) (hFKBP38) (FK506-binding protein 8) (FKBP-8) (FKBPR38) (Rotamase),0.24
180,P02489,CRYAA_HUMAN,Alpha-crystallin A chain (Heat shock protein beta-4) (HspB4) [Cleaved into: Alpha-crystallin A(1-172); Alpha-crystallin A(1-168); Alpha-crystallin A(1-162)],0.24
181,A0A140G945,CRYA2_HUMAN,Alpha-crystallin A2 chain [Cleaved into: Alpha-crystallin A2(1-172); Alpha-crystallin A2(1-168); Alpha-crystallin A2(1-162)],0.24
182,Q5TDP6,LGSN_HUMAN,Lengsin (Glutamate-ammonia ligase domain-containing protein 1) (Lens glutamine synthase-like),0.23
183,Q9Y5J7,TIM9_HUMAN,Mitochondrial import inner membrane translocase subunit Tim9,0.23
184,P48643,TCPE_HUMAN,T-complex protein 1 subunit epsilon (TCP-1-epsilon) (CCT-epsilon),0.23
185,P34931,HS71L_HUMAN,Heat shock 70 kDa protein 1-like (Heat shock 70 kDa protein 1L) (Heat shock 70 kDa protein 1-Hom) (HSP70-Hom),0.22
186,Q9Y244,POMP_HUMAN,Proteasome maturation protein (Proteassemblin) (Protein UMP1 homolog) (hUMP1) (Voltage-gated K channel beta subunit 4.1),0.22
187,P50991,TCPD_HUMAN,T-complex protein 1 subunit delta (TCP-1-delta) (CCT-delta) (Stimulator of TAR RNA-binding),0.22
188,Q8WVJ2,NUDC2_HUMAN,NudC domain-containing protein 2,0.22
189,Q58FF3,ENPLL_HUMAN,Putative endoplasmin-like protein (Putative heat shock protein 90 kDa beta member 2),0.22
190,Q9BPY8,HOP_HUMAN,Homeodomain-only protein (Lung cancer-associated Y protein) (Not expressed in choriocarcinoma protein 1) (Odd homeobox protein 1),0.21
191,Q9NUN5,LMBD1_HUMAN,Lysosomal cobalamin transport escort protein LMBD1 (LMBD1) (HDAg-L-interacting protein NESI) (LMBR1 domain-containing protein 1) (Nuclear export signal-interacting protein),0.21
192,P50454,SERPH_HUMAN,Serpin H1 (47 kDa heat shock protein) (Arsenic-transactivated protein 3) (AsTP3) (Cell proliferation-inducing gene 14 protein) (Collagen-binding protein) (Colligin) (Rheumatoid arthritis-related antigen RA-A47),0.21
193,Q08209,PP2BA_HUMAN,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform (EC 3.1.3.16) (CAM-PRP catalytic subunit) (Calmodulin-dependent calcineurin A subunit alpha isoform),0.21
194,O60925,PFD1_HUMAN,Prefoldin subunit 1,0.21
195,Q15813,TBCE_HUMAN,Tubulin-specific chaperone E (Tubulin-folding cofactor E),0.21
196,O75347,TBCA_HUMAN,Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA),0.2
197,Q9NUG6,PDRG1_HUMAN,p53 and DNA damage-regulated protein 1,0.2
198,P40227,TCPZ_HUMAN,T-complex protein 1 subunit zeta (TCP-1-zeta) (Acute morphine dependence-related protein 2) (CCT-zeta-1) (HTR3) (Tcp20),0.2
199,Q12931,TRAP1_HUMAN,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",0.2
200,P49368,TCPG_HUMAN,T-complex protein 1 subunit gamma (TCP-1-gamma) (CCT-gamma) (hTRiC5),0.19
201,Q9Y294,ASF1A_HUMAN,Histone chaperone ASF1A (Anti-silencing function protein 1 homolog A) (hAsf1) (hAsf1a) (CCG1-interacting factor A) (CIA) (hCIA),0.19
202,P51572,BAP31_HUMAN,B-cell receptor-associated protein 31 (BCR-associated protein 31) (Bap31) (6C6-AG tumor-associated antigen) (Protein CDM) (p28),0.19
203,O95456,PSMG1_HUMAN,Proteasome assembly chaperone 1 (PAC-1) (Chromosome 21 leucine-rich protein) (C21-LRP) (Down syndrome critical region protein 2),0.19
204,Q5U5X0,LYRM7_HUMAN,Complex III assembly factor LYRM7 (LYR motif-containing protein 7),0.19
205,Q96B02,UBE2W_HUMAN,Ubiquitin-conjugating enzyme E2 W (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme W) (N-terminal E2 ubiquitin-conjugating enzyme) (EC 2.3.2.25) (N-terminus-conjugating E2) (Ubiquitin carrier protein W) (Ubiquitin-conjugating enzyme 16) (UBC-16) (Ubiquitin-protein ligase W),0.19
206,P41227,NAA10_HUMAN,N-alpha-acetyltransferase 10 (EC 2.3.1.255) (N-terminal acetyltransferase complex ARD1 subunit homolog A) (hARD1) (NatA catalytic subunit Naa10),0.19
207,Q96DX8,RTP4_HUMAN,Receptor-transporting protein 4 (28 kDa interferon-responsive protein) (3CxxC-type zinc finger protein 4),0.19
208,P49137,MAPK2_HUMAN,MAP kinase-activated protein kinase 2 (MAPK-activated protein kinase 2) (MAPKAP kinase 2) (MAPKAP-K2) (MAPKAPK-2) (MK-2) (MK2) (EC 2.7.11.1),0.19
209,P17987,TCPA_HUMAN,T-complex protein 1 subunit alpha (TCP-1-alpha) (CCT-alpha),0.18
210,O75344,FKBP6_HUMAN,Inactive peptidyl-prolyl cis-trans isomerase FKBP6 (Inactive PPIase FKBP6) (36 kDa FK506-binding protein) (36 kDa FKBP) (FKBP-36) (FK506-binding protein 6) (FKBP-6) (Immunophilin FKBP36),0.18
211,P27482,CALL3_HUMAN,Calmodulin-like protein 3 (CaM-like protein) (CLP) (Calmodulin-related protein NB-1),0.18
212,Q9NYU2,UGGG1_HUMAN,UDP-glucose:glycoprotein glucosyltransferase 1 (UGT1) (hUGT1) (EC 2.4.1.-) (UDP--Glc:glycoprotein glucosyltransferase) (UDP-glucose ceramide glucosyltransferase-like 1),0.18
213,Q8N807,PDILT_HUMAN,Protein disulfide-isomerase-like protein of the testis,0.18
214,P04275,VWF_HUMAN,von Willebrand factor (vWF) [Cleaved into: von Willebrand antigen 2 (von Willebrand antigen II)],0.18
215,Q719I0,AHSA2_HUMAN,Putative activator of 90 kDa heat shock protein ATPase homolog 2 (Activator of HSP90 ATPase homolog 2 pseudogene),0.18
216,Q5QJ74,TBCEL_HUMAN,Tubulin-specific chaperone cofactor E-like protein (EL) (Leucine-rich repeat-containing protein 35),0.18
217,Q9H173,SIL1_HUMAN,Nucleotide exchange factor SIL1 (BiP-associated protein) (BAP),0.18
218,P57678,GEMI4_HUMAN,Gem-associated protein 4 (Gemin-4) (Component of gems 4) (p97),0.18
219,Q92526,TCPW_HUMAN,T-complex protein 1 subunit zeta-2 (TCP-1-zeta-2) (CCT-zeta-2) (CCT-zeta-like) (TCP-1-zeta-like) (Testis-specific Tcp20) (Testis-specific protein TSA303),0.17
220,Q99497,PARK7_HUMAN,Parkinson disease protein 7 (Maillard deglycase) (Oncogene DJ1) (Parkinsonism-associated deglycase) (Protein DJ-1) (DJ-1) (Protein/nucleic acid deglycase DJ-1) (EC 3.1.2.-) (EC 3.5.1.-) (EC 3.5.1.124),0.17
221,P45877,PPIC_HUMAN,Peptidyl-prolyl cis-trans isomerase C (PPIase C) (EC 5.2.1.8) (Cyclophilin C) (Rotamase C),0.17
222,Q9H8M1,CQ10B_HUMAN,"Coenzyme Q-binding protein COQ10 homolog B, mitochondrial",0.16
223,P13473,LAMP2_HUMAN,Lysosome-associated membrane glycoprotein 2 (LAMP-2) (Lysosome-associated membrane protein 2) (CD107 antigen-like family member B) (LGP-96) (CD antigen CD107b),0.16
224,P07237,PDIA1_HUMAN,Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55),0.16
225,Q969U7,PSMG2_HUMAN,Proteasome assembly chaperone 2 (PAC-2) (Hepatocellular carcinoma-susceptibility protein 3) (Tumor necrosis factor superfamily member 5-induced protein 1),0.16
226,Q96DA6,TIM14_HUMAN,Mitochondrial import inner membrane translocase subunit TIM14 (DnaJ homolog subfamily C member 19),0.16
227,Q8IUX1,T126B_HUMAN,"Complex I assembly factor TMEM126B, mitochondrial (Transmembrane protein 126B)",0.16
228,Q8N4W6,DJC22_HUMAN,DnaJ homolog subfamily C member 22,0.15
229,Q9NVP2,ASF1B_HUMAN,Histone chaperone ASF1B (Anti-silencing function protein 1 homolog B) (hAsf1) (hAsf1b) (CCG1-interacting factor A-II) (CIA-II) (hCIA-II),0.15
230,Q9Y3F4,STRAP_HUMAN,Serine-threonine kinase receptor-associated protein (MAP activator with WD repeats) (UNR-interacting protein) (WD-40 repeat protein PT-WD),0.15
231,O75832,PSD10_HUMAN,26S proteasome non-ATPase regulatory subunit 10 (26S proteasome regulatory subunit p28) (Gankyrin) (p28(GANK)),0.15
232,Q9H3U1,UN45A_HUMAN,Protein unc-45 homolog A (Unc-45A) (GCUNC-45) (Smooth muscle cell-associated protein 1) (SMAP-1),0.15
233,Q8WXD5,GEMI6_HUMAN,Gem-associated protein 6 (Gemin-6) (SIP2),0.15
234,Q8N5G0,SIM20_HUMAN,Small integral membrane protein 20 (Mitochondrial translation regulation assembly intermediate of cytochrome c oxidase protein of 7 kDa) (MITRAC7) [Cleaved into: Phoenixin-14 (PNX-14); Phoenixin-20 (PNX-20)],0.15
235,Q99832,TCPH_HUMAN,"T-complex protein 1 subunit eta (TCP-1-eta) (CCT-eta) (HIV-1 Nef-interacting protein) [Cleaved into: T-complex protein 1 subunit eta, N-terminally processed]",0.15
236,O15379,HDAC3_HUMAN,Histone deacetylase 3 (HD3) (EC 3.5.1.98) (RPD3-2) (SMAP45),0.15
237,P0DN25,C1C1L_HUMAN,C1GALT1-specific chaperone 1-like protein,0.14
238,P19784,CSK22_HUMAN,Casein kinase II subunit alpha' (CK II alpha') (EC 2.7.11.1),0.14
239,Q9BS26,ERP44_HUMAN,Endoplasmic reticulum resident protein 44 (ER protein 44) (ERp44) (Thioredoxin domain-containing protein 4),0.14
240,P62312,LSM6_HUMAN,U6 snRNA-associated Sm-like protein LSm6,0.14
241,Q9H0U6,RM18_HUMAN,"39S ribosomal protein L18, mitochondrial (L18mt) (MRP-L18) (Mitochondrial large ribosomal subunit protein uL18m)",0.14
242,P61221,ABCE1_HUMAN,ATP-binding cassette sub-family E member 1 (2'-5'-oligoadenylate-binding protein) (HuHP68) (RNase L inhibitor) (Ribonuclease 4 inhibitor) (RNS4I),0.14
243,Q9BTW9,TBCD_HUMAN,Tubulin-specific chaperone D (Beta-tubulin cofactor D) (tfcD) (SSD-1) (Tubulin-folding cofactor D),0.14
244,P78371,TCPB_HUMAN,T-complex protein 1 subunit beta (TCP-1-beta) (CCT-beta),0.14
245,Q9H2J4,PDCL3_HUMAN,Phosducin-like protein 3 (HTPHLP) (PhPL3) (Viral IAP-associated factor 1) (VIAF-1),0.14
246,Q9NPL8,TIDC1_HUMAN,"Complex I assembly factor TIMMDC1, mitochondrial (Protein M5-14) (Translocase of inner mitochondrial membrane domain-containing protein 1) (TIMM domain containing-protein 1)",0.14
247,Q96EU7,C1GLC_HUMAN,"C1GALT1-specific chaperone 1 (C38H2-like protein 1) (C38H2-L1) (Core 1 beta1,3-galactosyltransferase 2) (C1Gal-T2) (C1GalT2) (Core 1 beta3-Gal-T2) (Core 1 beta3-galactosyltransferase-specific molecular chaperone)",0.14
248,Q9UL15,BAG5_HUMAN,BAG family molecular chaperone regulator 5 (BAG-5) (Bcl-2-associated athanogene 5),0.14
249,Q9NPJ1,MKKS_HUMAN,McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin (Bardet-Biedl syndrome 6 protein),0.13
250,Q9NYU1,UGGG2_HUMAN,UDP-glucose:glycoprotein glucosyltransferase 2 (UGT2) (hUGT2) (EC 2.4.1.-) (UDP--Glc:glycoprotein glucosyltransferase 2) (UDP-glucose ceramide glucosyltransferase-like 1),0.13
251,Q9UBK9,UXT_HUMAN,Protein UXT (Androgen receptor trapped clone 27 protein) (ART-27) (Ubiquitously expressed transcript protein),0.13
252,Q9NZD4,AHSP_HUMAN,Alpha-hemoglobin-stabilizing protein (Erythroid differentiation-related factor) (Erythroid-associated factor),0.13
253,Q9BT73,PSMG3_HUMAN,Proteasome assembly chaperone 3 (PAC-3) (hPAC3),0.13
254,P50990,TCPQ_HUMAN,T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta) (Chaperonin containing T-complex polypeptide 1 subunit 8) (Renal carcinoma antigen NY-REN-15),0.13
255,Q16401,PSMD5_HUMAN,26S proteasome non-ATPase regulatory subunit 5 (26S protease subunit S5 basic) (26S proteasome subunit S5B),0.13
256,Q8IWX7,UN45B_HUMAN,Protein unc-45 homolog B (Unc-45B) (SMUNC45),0.13
257,Q6ZW61,BBS12_HUMAN,Bardet-Biedl syndrome 12 protein,0.13
258,Q5RI15,COX20_HUMAN,"Cytochrome c oxidase assembly protein COX20, mitochondrial",0.12
259,Q14019,COTL1_HUMAN,Coactosin-like protein,0.12
260,Q9BQA9,CYBC1_HUMAN,Cytochrome b-245 chaperone 1 (Essential for reactive oxygen species protein) (Eros),0.12
261,O14678,ABCD4_HUMAN,Lysosomal cobalamin transporter ABCD4 (ATP-binding cassette sub-family D member 4) (PMP70-related protein) (P70R) (Peroxisomal membrane protein 1-like) (PXMP1-L) (Peroxisomal membrane protein 69) (PMP69),0.12
262,Q9Y276,BCS1_HUMAN,Mitochondrial chaperone BCS1 (h-BCS1) (BCS1-like protein),0.12
263,Q9NQP4,PFD4_HUMAN,Prefoldin subunit 4 (Protein C-1),0.12
264,P55145,MANF_HUMAN,Mesencephalic astrocyte-derived neurotrophic factor (Arginine-rich protein) (Protein ARMET),0.12
265,Q99471,PFD5_HUMAN,Prefoldin subunit 5 (Myc modulator 1) (c-Myc-binding protein Mm-1),0.12
266,Q9H840,GEMI7_HUMAN,Gem-associated protein 7 (Gemin-7) (SIP3),0.11
267,O14656,TOR1A_HUMAN,Torsin-1A (Dystonia 1 protein) (Torsin ATPase-1A) (EC 3.6.4.-) (Torsin family 1 member A),0.11
268,O14657,TOR1B_HUMAN,Torsin-1B (Torsin ATPase-1B) (EC 3.6.4.-) (Torsin family 1 member B),0.11
269,P62072,TIM10_HUMAN,Mitochondrial import inner membrane translocase subunit Tim10,0.11
270,Q8WXB1,MT21A_HUMAN,Protein N-lysine methyltransferase METTL21A (EC 2.1.1.-) (HSPA lysine methyltransferase) (HSPA-KMT) (Hepatocellular carcinoma-associated antigen 557b) (Methyltransferase-like protein 21A),0.11
271,Q9Y5J9,TIM8B_HUMAN,Mitochondrial import inner membrane translocase subunit Tim8 B (DDP-like protein) (Deafness dystonia protein 2),0.1
272,O60613,SEP15_HUMAN,Selenoprotein F (15 kDa selenoprotein),0.06
